tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
2242,4,112,110.0,0.03571428571428571,0.9821428571428571,58,24,3.657789,0.31972927
2243,18,106,106.0,0.16981132075471697,1.0,59,24,3.3426998,0.25779623
2244,19,179,178.0,0.10614525139664804,0.994413407821229,60,24,5.605067,0.48944795
2245,40,620,614.0,0.06451612903225806,0.9903225806451613,61,24,19.645039,2.306114
2246,63,727,725.0,0.08665749656121045,0.9972489683631361,62,24,22.666769,2.774182
2247,19,205,204.0,0.09268292682926829,0.9951219512195122,63,24,6.072526,0.57127047
2248,3,84,83.0,0.03571428571428571,0.9880952380952381,64,24,2.371642,0.18148144
2249,1,6,5.0,0.16666666666666666,0.8333333333333334,65,24,0.16332048,0.011149457
2250,3,6,6.0,0.5,1.0,66,24,0.15936826,0.011130135
2251,1,4,4.0,0.25,1.0,67,24,0.10449127,0.007970248
2252,7,191,191.0,0.03664921465968586,1.0,68,24,4.9679017,0.47952706
2253,41,565,562.0,0.07256637168141593,0.9946902654867257,69,24,14.607344,1.768651
2254,69,664,659.0,0.10391566265060241,0.9924698795180723,70,24,16.613434,2.022875
2255,15,274,270.0,0.05474452554744526,0.9854014598540146,71,24,6.5389094,0.6777889
2256,18,343,337.0,0.052478134110787174,0.9825072886297376,72,24,7.893076,0.8404815
2257,0,2,2.0,0.0,1.0,73,24,0.043044016,0.0032850155
2259,5,158,152.0,0.03164556962025317,0.9620253164556962,75,24,3.110202,0.22290292
2260,7,97,93.0,0.07216494845360824,0.9587628865979382,76,24,1.8304855,0.11801817
2261,0,129,122.0,0.0,0.9457364341085271,77,24,2.3541925,0.15771334
2262,6,258,247.0,0.023255813953488372,0.9573643410852714,78,24,4.5667477,0.3361177
2263,8,77,70.0,0.1038961038961039,0.9090909090909091,79,24,1.3072245,0.07989507
2264,0,1,1.0,0.0,1.0,80,24,0.016416492,0.0009431509
2265,9,261,247.0,0.034482758620689655,0.946360153256705,81,24,4.193524,0.32059756
2266,15,88,82.0,0.17045454545454544,0.9318181818181818,82,24,1.334077,0.07202622
2267,2,10,8.0,0.2,0.8,83,24,0.14271972,0.004976963
2268,1,1,0.0,1.0,0.0,84,24,0.013591275,0.00036048458
2269,2,5,3.0,0.4,0.6,85,24,0.06529837,0.0015300495
2270,1,11,9.0,0.09090909090909091,0.8181818181818182,86,24,0.13880762,0.0031242343
2271,1,11,5.0,0.09090909090909091,0.45454545454545453,87,24,0.13445713,0.00288066
2272,1,10,7.0,0.1,0.7,88,24,0.118536234,0.0023436344
2303,1,60,56.0,0.016666666666666666,0.9333333333333333,28,25,1.4282362,0.068096325
2304,9,316,306.0,0.028481012658227847,0.9683544303797469,29,25,7.944759,0.5304172
2305,25,253,248.0,0.09881422924901186,0.9802371541501976,30,25,6.644036,0.46341792
2306,16,154,152.0,0.1038961038961039,0.987012987012987,31,25,4.209784,0.2915787
2307,1,166,165.0,0.006024096385542169,0.9939759036144579,32,25,4.7567987,0.37046728
2308,44,335,332.0,0.13134328358208955,0.991044776119403,33,25,10.06373,0.93706864
2309,12,162,160.0,0.07407407407407407,0.9876543209876543,34,25,4.9675736,0.432794
2310,5,156,154.0,0.03205128205128205,0.9871794871794872,35,25,4.798698,0.35520747
2311,7,120,120.0,0.058333333333333334,1.0,36,25,3.7215252,0.24776585
2312,11,88,84.0,0.125,0.9545454545454546,37,25,2.7758613,0.17927006
2313,12,148,148.0,0.08108108108108109,1.0,38,25,4.7990675,0.34002683
2314,3,224,223.0,0.013392857142857142,0.9955357142857143,39,25,7.4955716,0.60809135
2315,21,295,293.0,0.0711864406779661,0.9932203389830508,40,25,10.062261,0.85967463
2318,16,221,220.0,0.07239819004524888,0.995475113122172,43,25,7.7810044,0.63913435
2319,87,734,730.0,0.11852861035422343,0.9945504087193461,44,25,26.737038,2.7841473
2320,9,247,245.0,0.03643724696356275,0.9919028340080972,45,25,9.129918,0.8985067
2321,28,773,771.0,0.03622250970245795,0.9974126778783958,46,25,29.03585,3.2349672
2322,5,10,10.0,0.5,1.0,47,25,0.36810908,0.030236172
2326,1,5,5.0,0.2,1.0,51,25,0.17900608,0.012244393
2327,7,219,215.0,0.0319634703196347,0.9817351598173516,52,25,7.935704,0.6483818
2328,19,345,344.0,0.05507246376811594,0.9971014492753624,53,25,12.655642,1.1876352
2329,7,130,130.0,0.05384615384615385,1.0,54,25,4.793811,0.47618178
2330,3,339,339.0,0.008849557522123894,1.0,55,25,12.483097,1.373164
2331,32,667,666.0,0.047976011994003,0.9985007496251874,56,25,24.26067,2.9056745
2332,73,686,684.0,0.10641399416909621,0.9970845481049563,57,25,24.163822,2.7577064
2333,2,120,120.0,0.016666666666666666,1.0,58,25,4.0216656,0.34426412
2334,0,41,41.0,0.0,1.0,59,25,1.3396535,0.10788443
2335,4,184,182.0,0.021739130434782608,0.9891304347826086,60,25,6.0251546,0.5849382
2336,51,1007,1006.0,0.0506454816285998,0.9990069513406157,61,25,33.558865,4.5332065
2337,42,486,484.0,0.08641975308641975,0.9958847736625515,62,25,15.826992,1.9725004
2338,7,432,431.0,0.016203703703703703,0.9976851851851852,63,25,13.510066,1.5017233
2339,0,12,12.0,0.0,1.0,64,25,0.35841987,0.03205383
2340,4,5,5.0,0.8,1.0,65,25,0.14520793,0.012888229
2341,3,331,330.0,0.00906344410876133,0.9969788519637462,66,25,9.478594,0.99968547
2342,40,463,461.0,0.08639308855291576,0.9956803455723542,67,25,13.067552,1.5452741
2343,45,876,871.0,0.05136986301369863,0.9942922374429224,68,25,24.63117,3.580522
2344,28,1087,1085.0,0.025758969641214352,0.9981600735970562,69,25,29.885508,4.692234
2345,11,248,248.0,0.04435483870967742,1.0,70,25,6.378444,0.75788903
2346,27,199,195.0,0.135678391959799,0.9798994974874372,71,25,4.851707,0.5220937
2347,59,801,795.0,0.07365792759051186,0.9925093632958801,72,25,18.862482,2.4162874
2348,3,117,115.0,0.02564102564102564,0.9829059829059829,73,25,2.527682,0.20138182
2349,1,1,1.0,1.0,1.0,74,25,0.020317232,0.0012695517
2350,42,555,549.0,0.07567567567567568,0.9891891891891892,75,25,11.012619,0.9974131
2351,16,68,66.0,0.23529411764705882,0.9705882352941176,76,25,1.278679,0.08226671
2352,20,295,286.0,0.06779661016949153,0.9694915254237289,77,25,5.3744445,0.3956348
2353,18,208,204.0,0.08653846153846154,0.9807692307692307,78,25,3.6612995,0.26209903
2354,13,308,293.0,0.04220779220779221,0.9512987012987013,79,25,5.2382345,0.3881477
2355,15,184,167.0,0.08152173913043478,0.907608695652174,80,25,2.9974475,0.18867017
2356,6,110,101.0,0.05454545454545454,0.9181818181818182,81,25,1.7160692,0.093036465
2357,1,1,1.0,1.0,1.0,82,25,0.014798964,0.0005532406
2395,8,95,90.0,0.08421052631578947,0.9473684210526315,29,26,2.4200728,0.13357623
2396,6,284,282.0,0.02112676056338028,0.9929577464788732,30,26,7.6318607,0.53440744
2397,31,239,234.0,0.1297071129707113,0.9790794979079498,31,26,6.7477255,0.51277983
2398,30,288,287.0,0.10416666666666667,0.9965277777777778,32,26,8.627851,0.79438597
2399,30,816,815.0,0.03676470588235294,0.9987745098039216,33,26,26.162724,3.3140726
2400,23,1237,1231.0,0.018593371059013743,0.9951495553759094,34,26,40.948578,5.5805283
2401,4,96,96.0,0.041666666666666664,1.0,35,26,3.1181357,0.27402803
2402,4,102,101.0,0.0392156862745098,0.9901960784313726,36,26,3.3172076,0.24780305
2403,12,65,65.0,0.18461538461538463,1.0,37,26,2.1443107,0.14901806
2404,6,86,85.0,0.06976744186046512,0.9883720930232558,38,26,2.9334848,0.22977842
2405,17,325,325.0,0.052307692307692305,1.0,39,26,11.632514,1.199584
2406,38,821,821.0,0.04628501827040195,1.0,40,26,30.208017,3.613417
2410,3,31,31.0,0.0967741935483871,1.0,44,26,1.1343673,0.0850005
2411,18,272,270.0,0.0661764705882353,0.9926470588235294,45,26,10.287959,0.9531951
2412,27,767,767.0,0.035202086049543675,1.0,46,26,30.11339,3.6031911
2413,34,404,404.0,0.08415841584158416,1.0,47,26,15.865955,1.7459265
2414,34,524,523.0,0.0648854961832061,0.9980916030534351,48,26,20.493578,2.2332404
2415,66,912,910.0,0.07236842105263158,0.9978070175438597,49,26,35.482746,4.1039104
2416,1,1,1.0,1.0,1.0,50,26,0.037356418,0.0028781907
2419,6,219,218.0,0.0273972602739726,0.9954337899543378,53,26,8.285108,0.79380244
2420,56,784,783.0,0.07142857142857142,0.9987244897959183,54,26,30.364084,3.7887807
2421,64,1196,1195.0,0.05351170568561873,0.9991638795986622,55,26,46.637787,6.7675138
2422,32,455,455.0,0.07032967032967033,1.0,56,26,17.03057,2.0423002
2423,12,150,150.0,0.08,1.0,57,26,5.3281474,0.5056377
2424,16,65,62.0,0.24615384615384617,0.9538461538461539,58,26,2.2241392,0.18589188
2425,43,337,336.0,0.12759643916913946,0.9970326409495549,59,26,11.462483,1.1242218
2426,18,375,375.0,0.048,1.0,60,26,12.823635,1.4617275
2427,25,312,312.0,0.08012820512820513,1.0,61,26,10.666976,1.3232147
2428,44,739,736.0,0.05953991880920163,0.9959404600811907,62,26,25.0378,3.4479651
2429,39,478,477.0,0.08158995815899582,0.997907949790795,63,26,15.701923,2.003145
2430,20,508,507.0,0.03937007874015748,0.9980314960629921,64,26,16.35426,2.1565073
2431,33,665,664.0,0.04962406015037594,0.9984962406015038,65,26,21.134356,3.0790715
2432,47,733,731.0,0.06412005457025921,0.9972714870395635,66,26,22.629778,3.3568656
2433,18,491,489.0,0.03665987780040733,0.9959266802443992,67,26,14.497636,1.9673233
2434,49,698,697.0,0.07020057306590258,0.998567335243553,68,26,20.06429,2.9470623
2435,25,629,629.0,0.0397456279809221,1.0,69,26,17.306684,2.4672093
2436,41,710,709.0,0.057746478873239436,0.9985915492957746,70,26,18.395649,2.412449
2437,32,552,551.0,0.057971014492753624,0.9981884057971014,71,26,13.478348,1.5906807
2438,21,723,715.0,0.029045643153526972,0.9889349930843707,72,26,16.770063,1.9927537
2439,6,56,51.0,0.10714285714285714,0.9107142857142857,73,26,1.1896532,0.0836962
2440,6,60,57.0,0.1,0.95,74,26,1.1978712,0.066829786
2441,8,65,61.0,0.12307692307692308,0.9384615384615385,75,26,1.2448751,0.06974797
2442,1,6,6.0,0.16666666666666666,1.0,76,26,0.10969318,0.005100801
2443,7,7,5.0,1.0,0.7142857142857143,77,26,0.1232184,0.0055530765
2444,4,6,6.0,0.6666666666666666,1.0,78,26,0.10189999,0.0044561555
2445,3,5,1.0,0.6,0.2,79,26,0.08195333,0.0034947058
2483,2,6,4.0,0.3333333333333333,0.6666666666666666,26,27,0.13667142,0.0046821316
2484,2,6,5.0,0.3333333333333333,0.8333333333333334,27,27,0.1418529,0.0051495326
2486,5,8,7.0,0.625,0.875,29,27,0.20557567,0.009151403
2487,3,5,5.0,0.6,1.0,30,27,0.13505657,0.007138581
2488,9,97,94.0,0.09278350515463918,0.9690721649484536,31,27,2.7783885,0.18989807
2489,42,312,311.0,0.1346153846153846,0.9967948717948718,32,27,9.588182,0.91240364
2490,59,1088,1083.0,0.05422794117647059,0.9954044117647058,33,27,35.96223,4.8518705
2491,67,751,750.0,0.08921438082556592,0.9986684420772304,34,27,25.464037,3.2202923
2492,2,509,508.0,0.003929273084479371,0.9980353634577603,35,27,17.298916,1.8402871
2493,5,509,507.0,0.009823182711198428,0.9960707269155207,36,27,17.43967,1.69195
2494,3,23,23.0,0.13043478260869565,1.0,37,27,0.79435974,0.06233843
2495,16,242,241.0,0.06611570247933884,0.9958677685950413,38,27,8.69676,0.8165674
2496,24,1407,1405.0,0.017057569296375266,0.9985785358919688,39,27,54.07037,7.789855
2497,83,1723,1722.0,0.0481717933836332,0.9994196169471852,40,27,68.065765,10.706602
2498,42,671,670.0,0.06259314456035768,0.9985096870342772,41,27,25.589733,2.831428
2499,19,111,111.0,0.17117117117117117,1.0,42,27,4.108356,0.31495947
2500,4,4,4.0,1.0,1.0,43,27,0.14708784,0.00954041
2501,5,12,12.0,0.4166666666666667,1.0,44,27,0.44739318,0.03011917
2502,4,102,102.0,0.0392156862745098,1.0,45,27,3.9396482,0.33653978
2503,126,1178,1175.0,0.10696095076400679,0.9974533106960951,46,27,48.15639,6.387116
2504,56,1219,1218.0,0.04593929450369155,0.9991796554552912,47,27,50.885906,7.2170744
2505,33,481,481.0,0.06860706860706861,1.0,48,27,19.8668,2.4841979
2506,55,1347,1346.0,0.04083147735708983,0.9992576095025983,49,27,55.06531,7.3887544
2507,3,105,105.0,0.02857142857142857,1.0,50,27,4.0759625,0.34963837
2508,3,5,5.0,0.6,1.0,51,27,0.19027565,0.013956061
2509,3,3,3.0,1.0,1.0,52,27,0.11564357,0.009799828
2510,12,486,486.0,0.024691358024691357,1.0,53,27,19.238571,2.1659858
2511,3,458,458.0,0.006550218340611353,1.0,54,27,18.292992,2.2672505
2512,107,1387,1386.0,0.07714491708723864,0.9992790194664743,55,27,55.711575,8.509321
2513,16,933,932.0,0.01714898177920686,0.9989281886387996,56,27,35.81296,4.706017
2514,18,172,172.0,0.10465116279069768,1.0,57,27,6.199979,0.5857314
2515,17,79,78.0,0.21518987341772153,0.9873417721518988,58,27,2.751379,0.23589633
2516,19,451,448.0,0.04212860310421286,0.9933481152993349,59,27,15.803645,1.7639586
2517,87,1298,1293.0,0.06702619414483821,0.9961479198767335,60,27,46.34825,6.9255075
2518,44,1068,1067.0,0.04119850187265917,0.9990636704119851,61,27,37.819218,5.733389
2519,36,1109,1107.0,0.032461677186654644,0.9981965734896303,62,27,38.58989,5.916615
2520,1,520,520.0,0.0019230769230769232,1.0,63,27,17.584776,2.455385
2521,79,1237,1235.0,0.06386418755052546,0.9983831851253031,64,27,42.00686,7.2449803
2522,134,2013,2012.0,0.06656731246895181,0.9995032290114257,65,27,68.188805,13.916915
2523,68,1635,1633.0,0.04159021406727829,0.998776758409786,66,27,52.560055,9.843656
2524,26,569,567.0,0.04569420035149385,0.9964850615114236,67,27,16.87122,2.3660152
2525,68,1087,1085.0,0.062557497700092,0.9981600735970562,68,27,30.85406,4.5937614
2526,83,628,628.0,0.1321656050955414,1.0,69,27,16.695265,2.0818555
2527,22,133,132.0,0.16541353383458646,0.9924812030075187,70,27,3.2718792,0.29500225
2528,5,17,17.0,0.29411764705882354,1.0,71,27,0.3915383,0.028178414
2573,3,17,16.0,0.17647058823529413,0.9411764705882353,25,28,0.38426995,0.013924872
2574,6,40,35.0,0.15,0.875,26,28,0.93878055,0.037182912
2575,2,33,32.0,0.06060606060606061,0.9696969696969697,27,28,0.8014583,0.032273922
2578,1,1,1.0,1.0,1.0,30,28,0.027293513,0.001305013
2579,10,183,178.0,0.0546448087431694,0.9726775956284153,31,28,5.296783,0.35007387
2580,6,412,410.0,0.014563106796116505,0.9951456310679612,32,28,12.720917,1.1304865
2581,44,514,514.0,0.08560311284046693,1.0,33,28,16.76656,1.7450012
2582,19,399,397.0,0.047619047619047616,0.9949874686716792,34,28,13.42563,1.3587257
2583,14,472,470.0,0.029661016949152543,0.9957627118644068,35,28,16.279894,1.6427125
2584,58,572,569.0,0.10139860139860139,0.9947552447552448,36,28,20.193367,2.0547018
2585,30,454,452.0,0.06607929515418502,0.9955947136563876,37,28,16.329521,1.5467105
2586,36,239,237.0,0.1506276150627615,0.9916317991631799,38,28,8.8524475,0.8328642
2587,15,480,477.0,0.03125,0.99375,39,28,18.610458,2.1353452
2588,51,833,830.0,0.061224489795918366,0.9963985594237695,40,28,33.14023,4.202662
2589,15,140,139.0,0.10714285714285714,0.9928571428571429,41,28,5.449982,0.5144924
2590,20,322,322.0,0.062111801242236024,1.0,42,28,12.376221,1.0366931
2591,3,9,9.0,0.3333333333333333,1.0,43,28,0.34296533,0.023632308
2592,2,5,5.0,0.4,1.0,44,28,0.19186413,0.012977375
2593,3,6,6.0,0.5,1.0,45,28,0.23571406,0.018037139
2594,40,423,423.0,0.09456264775413711,1.0,46,28,17.400957,1.8728203
2595,38,902,902.0,0.04212860310421286,1.0,47,28,38.623703,5.304332
2596,38,1220,1220.0,0.03114754098360656,1.0,48,28,52.354424,7.4377923
2597,27,346,346.0,0.07803468208092486,1.0,49,28,14.267234,1.534407
2599,4,7,7.0,0.5714285714285714,1.0,51,28,0.27646276,0.022446332
2600,38,651,651.0,0.05837173579109063,1.0,52,28,26.59025,3.0992658
2601,39,1288,1287.0,0.030279503105590064,0.9992236024844721,53,28,54.08143,7.957037
2602,51,407,407.0,0.12530712530712532,1.0,54,28,16.730494,2.138756
2603,52,601,599.0,0.08652246256239601,0.9966722129783694,55,28,24.073118,3.057458
2604,10,210,210.0,0.047619047619047616,1.0,56,28,7.9953775,0.84423953
2605,36,320,319.0,0.1125,0.996875,57,28,11.615532,1.0978441
2606,5,100,100.0,0.05,1.0,58,28,3.5111291,0.30563506
2607,26,659,657.0,0.03945371775417299,0.9969650986342944,59,28,23.173363,2.6211984
2608,26,519,518.0,0.05009633911368015,0.9980732177263969,60,28,18.206646,2.2397017
2609,72,570,569.0,0.12631578947368421,0.9982456140350877,61,28,19.767464,2.5390685
2610,30,435,434.0,0.06896551724137931,0.9977011494252873,62,28,14.793387,1.8894292
2611,26,583,582.0,0.044596912521440824,0.9982847341337907,63,28,19.509092,2.649721
2612,86,1022,1022.0,0.08414872798434442,1.0,64,28,33.891304,5.3224573
2613,30,733,733.0,0.040927694406548434,1.0,65,28,23.39052,3.4882782
2614,61,414,413.0,0.1473429951690821,0.9975845410628019,66,28,12.378879,1.5470386
2615,11,135,129.0,0.08148148148148149,0.9555555555555556,67,28,3.7460399,0.35873094
2616,4,4,4.0,1.0,1.0,68,28,0.104492255,0.008541955
2617,1,1,1.0,1.0,1.0,69,28,0.024625868,0.0017381037
2649,5,6,2.0,0.8333333333333334,0.3333333333333333,10,29,0.08417822,0.0013734448
2662,4,13,10.0,0.3076923076923077,0.7692307692307693,23,29,0.27978718,0.009630181
2663,4,22,18.0,0.18181818181818182,0.8181818181818182,24,29,0.49483728,0.020113073
2665,8,10,8.0,0.8,0.8,26,29,0.24358888,0.011708355
2666,2,38,35.0,0.05263157894736842,0.9210526315789473,27,29,0.9533578,0.044627316
2667,2,8,5.0,0.25,0.625,28,29,0.20593579,0.008681007
2669,5,10,9.0,0.5,0.9,30,29,0.27619728,0.01239057
2670,5,12,12.0,0.4166666666666667,1.0,31,29,0.34733698,0.018192837
2671,22,100,96.0,0.22,0.96,32,29,3.0487406,0.19743451
2672,21,172,169.0,0.12209302325581395,0.9825581395348837,33,29,5.495373,0.40655297
2673,17,191,188.0,0.08900523560209424,0.9842931937172775,34,29,6.3349724,0.49043283
2674,10,235,235.0,0.0425531914893617,1.0,35,29,8.063388,0.6540494
2675,16,253,251.0,0.06324110671936758,0.9920948616600791,36,29,8.963323,0.7543229
2676,9,210,209.0,0.04285714285714286,0.9952380952380953,37,29,7.67628,0.65969425
2677,7,279,279.0,0.025089605734767026,1.0,38,29,10.578006,0.99346024
2678,23,299,298.0,0.07692307692307693,0.9966555183946488,39,29,11.74728,1.2110552
2679,16,651,649.0,0.02457757296466974,0.9969278033794163,40,29,26.20788,2.9653463
2680,8,109,109.0,0.07339449541284404,1.0,41,29,4.3480024,0.39144525
2681,11,93,93.0,0.11827956989247312,1.0,42,29,3.7122638,0.31812176
2682,5,65,65.0,0.07692307692307693,1.0,43,29,2.5938883,0.20866245
2683,12,118,117.0,0.1016949152542373,0.9915254237288136,44,29,4.723928,0.37295145
2684,3,6,5.0,0.5,0.8333333333333334,45,29,0.24160701,0.018174127
2685,3,52,52.0,0.057692307692307696,1.0,46,29,2.153732,0.19521824
2686,72,1287,1286.0,0.055944055944055944,0.9992229992229992,47,29,56.009754,7.7376137
2687,73,1035,1035.0,0.07053140096618357,1.0,48,29,45.12818,6.1696887
2690,13,37,37.0,0.35135135135135137,1.0,51,29,1.512179,0.13413773
2691,50,738,737.0,0.06775067750677506,0.9986449864498645,52,29,31.396244,4.0665793
2692,62,1368,1368.0,0.04532163742690058,1.0,53,29,59.76593,9.6237545
2693,74,1058,1058.0,0.06994328922495274,1.0,54,29,45.067635,6.745519
2694,36,651,651.0,0.055299539170506916,1.0,55,29,26.426357,3.4148257
2695,24,260,259.0,0.09230769230769231,0.9961538461538462,56,29,9.913393,1.0059055
2696,5,235,235.0,0.02127659574468085,1.0,57,29,8.520734,0.7634424
2697,17,144,142.0,0.11805555555555555,0.9861111111111112,58,29,5.0269036,0.4159459
2698,19,284,284.0,0.06690140845070422,1.0,59,29,9.760176,0.9081724
2699,19,400,400.0,0.0475,1.0,60,29,13.605733,1.4176384
2700,50,449,448.0,0.111358574610245,0.9977728285077951,61,29,15.060166,1.6798649
2701,25,593,592.0,0.04215851602023609,0.9983136593591906,62,29,19.56403,2.3526337
2702,31,680,678.0,0.045588235294117645,0.9970588235294118,63,29,21.905828,2.7378278
2703,30,594,592.0,0.050505050505050504,0.9966329966329966,64,29,18.420761,2.196831
2704,5,100,98.0,0.05,0.98,65,29,2.9168148,0.2678608
2754,20,201,193.0,0.09950248756218906,0.9601990049751243,24,30,4.701145,0.26635656
2755,25,291,283.0,0.0859106529209622,0.9725085910652921,25,30,7.1571965,0.49290326
2756,24,403,399.0,0.05955334987593052,0.9900744416873449,26,30,10.359343,0.8181832
2757,7,161,156.0,0.043478260869565216,0.968944099378882,27,30,4.2161913,0.27069998
2758,1,12,11.0,0.08333333333333333,0.9166666666666666,28,30,0.3179936,0.015152729
2759,4,13,12.0,0.3076923076923077,0.9230769230769231,29,30,0.3527924,0.015363764
2761,2,2,2.0,1.0,1.0,31,30,0.058283344,0.0027191818
2762,5,27,25.0,0.18518518518518517,0.9259259259259259,32,30,0.8213539,0.043049738
2763,6,45,45.0,0.13333333333333333,1.0,33,30,1.427573,0.082148656
2764,9,38,38.0,0.23684210526315788,1.0,34,30,1.2528383,0.07602646
2765,6,42,41.0,0.14285714285714285,0.9761904761904762,35,30,1.437471,0.09260535
2766,17,97,97.0,0.17525773195876287,1.0,36,30,3.451475,0.24519913
2767,6,197,197.0,0.030456852791878174,1.0,37,30,7.315874,0.6015877
2768,22,639,635.0,0.03442879499217527,0.9937402190923318,38,30,24.914932,2.5884695
2769,47,718,717.0,0.06545961002785515,0.9986072423398329,39,30,29.046474,3.3153155
2770,45,809,807.0,0.05562422744128554,0.9975278121137207,40,30,33.410236,3.8747687
2771,0,172,172.0,0.0,1.0,41,30,7.125805,0.70962125
2772,45,971,969.0,0.046343975283213185,0.9979402677651905,42,30,41.116726,4.877417
2773,39,614,614.0,0.06351791530944625,1.0,43,30,26.052309,2.874182
2774,16,645,642.0,0.024806201550387597,0.9953488372093023,44,30,27.348286,2.9094117
2775,2,7,7.0,0.2857142857142857,1.0,45,30,0.29283187,0.024739658
2776,6,11,10.0,0.5454545454545454,0.9090909090909091,46,30,0.46243897,0.039053604
2777,24,464,464.0,0.05172413793103448,1.0,47,30,20.069847,2.2102432
2778,24,1217,1217.0,0.01972062448644207,1.0,48,30,53.575775,7.1253667
2779,1,228,227.0,0.0043859649122807015,0.9956140350877193,49,30,9.7541895,1.0057887
2780,20,257,257.0,0.07782101167315175,1.0,50,30,10.835796,1.0468637
2781,8,46,46.0,0.17391304347826086,1.0,51,30,1.9506086,0.19810326
2782,80,884,884.0,0.09049773755656108,1.0,52,30,38.711548,5.379516
2783,88,1525,1525.0,0.057704918032786885,1.0,53,30,67.80241,11.181838
2784,12,925,923.0,0.012972972972972972,0.9978378378378379,54,30,39.82653,5.953431
2785,37,1191,1189.0,0.031066330814441646,0.998320738874895,55,30,48.91346,6.843239
2786,17,197,196.0,0.08629441624365482,0.9949238578680203,56,30,7.5426,0.7685918
2787,15,223,222.0,0.06726457399103139,0.9955156950672646,57,30,8.07412,0.7119337
2788,4,5,5.0,0.8,1.0,58,30,0.17259967,0.012975752
2789,6,49,48.0,0.12244897959183673,0.9795918367346939,59,30,1.6424893,0.12718329
2790,26,325,325.0,0.08,1.0,60,30,10.692073,0.95668715
2791,18,325,325.0,0.055384615384615386,1.0,61,30,10.4551325,0.98343045
2792,48,495,493.0,0.09696969696969697,0.9959595959595959,62,30,15.534325,1.560361
2793,23,278,270.0,0.08273381294964029,0.9712230215827338,63,30,8.37805,0.75579816
2842,19,105,96.0,0.18095238095238095,0.9142857142857143,21,31,2.1991096,0.0900017
2843,12,91,82.0,0.13186813186813187,0.9010989010989011,22,31,1.9885043,0.087064095
2844,12,118,108.0,0.1016949152542373,0.9152542372881356,23,31,2.696702,0.13274066
2845,6,68,64.0,0.08823529411764706,0.9411764705882353,24,31,1.6282041,0.08848847
2846,4,57,56.0,0.07017543859649122,0.9824561403508771,25,31,1.4361227,0.093002506
2847,28,562,558.0,0.0498220640569395,0.9928825622775801,26,31,14.991734,1.389734
2848,54,418,410.0,0.1291866028708134,0.9808612440191388,27,31,11.419426,0.9720951
2850,6,33,31.0,0.18181818181818182,0.9393939393939394,29,31,0.9173753,0.044137105
2851,3,5,5.0,0.6,1.0,30,31,0.14286208,0.006468509
2852,1,1,1.0,1.0,1.0,31,31,0.029627088,0.0014116301
2853,1,1,1.0,1.0,1.0,32,31,0.030796804,0.001542798
2854,4,13,13.0,0.3076923076923077,1.0,33,31,0.41675258,0.022284674
2855,4,15,14.0,0.26666666666666666,0.9333333333333333,34,31,0.5003971,0.028351897
2856,2,12,12.0,0.16666666666666666,1.0,35,31,0.4167174,0.025359133
2857,4,46,46.0,0.08695652173913043,1.0,36,31,1.6652311,0.11299964
2858,13,144,143.0,0.09027777777777778,0.9930555555555556,37,31,5.440094,0.42332172
2859,35,261,260.0,0.13409961685823754,0.9961685823754789,38,31,10.291183,0.92882293
2860,32,584,583.0,0.0547945205479452,0.9982876712328768,39,31,23.897917,2.4759378
2861,35,335,333.0,0.1044776119402985,0.9940298507462687,40,31,13.989794,1.4058952
2862,48,677,677.0,0.07090103397341212,1.0,41,31,28.970476,3.205151
2863,23,811,808.0,0.02836004932182491,0.9963008631319359,42,31,35.503197,4.267334
2864,54,593,593.0,0.09106239460370995,1.0,43,31,26.137754,3.0266194
2865,77,952,952.0,0.08088235294117647,1.0,44,31,42.25867,5.1653566
2866,58,698,696.0,0.0830945558739255,0.997134670487106,45,31,30.671942,3.3842275
2867,17,192,192.0,0.08854166666666667,1.0,46,31,8.315671,0.7759969
2868,6,11,11.0,0.5454545454545454,1.0,47,31,0.47511503,0.04268805
2869,18,569,569.0,0.03163444639718805,1.0,48,31,24.92728,2.7477832
2870,85,788,787.0,0.10786802030456853,0.998730964467005,49,31,34.573032,4.0518622
2871,45,587,587.0,0.07666098807495741,1.0,50,31,25.676498,2.9956927
2872,107,1086,1086.0,0.09852670349907919,1.0,51,31,48.081287,6.516944
2873,51,1016,1016.0,0.05019685039370079,1.0,52,31,45.18386,6.5167246
2874,20,944,944.0,0.0211864406779661,1.0,53,31,41.40038,5.966287
2875,44,923,922.0,0.047670639219934995,0.9989165763813651,54,31,39.098927,5.2840223
2876,0,17,17.0,0.0,1.0,55,31,0.68352926,0.07436607
2877,35,511,510.0,0.0684931506849315,0.9980430528375733,56,31,19.668823,2.1825395
2878,30,337,337.0,0.08902077151335312,1.0,57,31,12.232131,1.1610208
2879,5,221,221.0,0.02262443438914027,1.0,58,31,7.614082,0.635654
2880,17,317,313.0,0.05362776025236593,0.9873817034700315,59,31,10.509315,0.88023657
2881,4,109,109.0,0.03669724770642202,1.0,60,31,3.4633584,0.2558237
2882,11,158,156.0,0.06962025316455696,0.9873417721518988,61,31,4.836337,0.3455185
2883,3,7,7.0,0.42857142857142855,1.0,62,31,0.20589341,0.0131664425
2933,13,105,95.0,0.12380952380952381,0.9047619047619048,21,32,2.2479646,0.097105294
2935,9,36,33.0,0.25,0.9166666666666666,23,32,0.8408567,0.041410174
