tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
1537,29,1186,1182.0,0.024451939291736932,0.9966273187183811,57,20,33.109894,3.237881
1538,2,2,2.0,1.0,1.0,58,20,0.052491024,0.003238083
1540,1,1,1.0,1.0,1.0,60,20,0.024197558,0.0011202632
1541,2,84,80.0,0.023809523809523808,0.9523809523809523,61,20,1.9938953,0.10316346
1542,20,230,228.0,0.08695652173913043,0.991304347826087,62,20,5.4449844,0.37907624
1543,33,1086,1075.0,0.03038674033149171,0.9898710865561694,63,20,25.81398,2.6781218
1544,2,895,884.0,0.0022346368715083797,0.9877094972067039,64,20,20.326273,1.8610371
1564,3,5,4.0,0.6,0.8,10,21,0.07399858,0.0013996767
1579,2,179,172.0,0.0111731843575419,0.9608938547486033,25,21,4.1463723,0.18953128
1582,0,33,33.0,0.0,1.0,28,21,0.83591145,0.037214424
1583,14,42,38.0,0.3333333333333333,0.9047619047619048,29,21,1.096794,0.05143204
1584,10,16,16.0,0.625,1.0,30,21,0.43111297,0.021327076
1586,41,464,461.0,0.08836206896551724,0.9935344827586207,32,21,13.57157,1.0345019
1587,6,375,372.0,0.016,0.992,33,21,11.2842455,0.88059
1588,12,202,200.0,0.0594059405940594,0.9900990099009901,34,21,6.2288647,0.4964781
1589,30,539,539.0,0.055658627087198514,1.0,35,21,17.008106,1.5057218
1590,12,293,291.0,0.040955631399317405,0.9931740614334471,36,21,9.294028,0.7579668
1591,15,54,54.0,0.2777777777777778,1.0,37,21,1.7131748,0.12625885
1592,5,37,36.0,0.13513513513513514,0.972972972972973,38,21,1.1724118,0.07804812
1593,1,2,2.0,0.5,1.0,39,21,0.063878044,0.0041231625
1594,9,380,378.0,0.02368421052631579,0.9947368421052631,40,21,12.526683,1.0330174
1595,14,1244,1243.0,0.011254019292604502,0.9991961414790996,41,21,42.793373,4.8030863
1596,18,1206,1203.0,0.014925373134328358,0.9975124378109452,42,21,42.312733,5.091413
1597,5,953,952.0,0.005246589716684155,0.9989506820566632,43,21,33.344395,3.8894956
1598,12,858,857.0,0.013986013986013986,0.9988344988344988,44,21,29.29736,3.0752609
1601,2,152,152.0,0.013157894736842105,1.0,47,21,4.783061,0.31710473
1602,8,197,194.0,0.04060913705583756,0.9847715736040609,48,21,6.2112093,0.45701316
1603,1,393,393.0,0.002544529262086514,1.0,49,21,12.393011,0.99728644
1604,29,391,391.0,0.0741687979539642,1.0,50,21,12.166783,0.92479265
1605,2,116,116.0,0.017241379310344827,1.0,51,21,3.5408022,0.22969835
1606,13,119,119.0,0.1092436974789916,1.0,52,21,3.609357,0.23449072
1607,5,223,222.0,0.02242152466367713,0.9955156950672646,53,21,6.82324,0.5174122
1608,22,582,578.0,0.037800687285223365,0.993127147766323,54,21,18.13525,1.7560152
1609,57,1114,1113.0,0.05116696588868941,0.9991023339317774,55,21,35.00063,4.008477
1610,35,728,726.0,0.04807692307692308,0.9972527472527473,56,21,22.482985,2.505861
1611,57,838,834.0,0.06801909307875895,0.9952267303102625,57,21,24.983461,2.6544209
1612,4,312,310.0,0.01282051282051282,0.9935897435897436,58,21,8.74127,0.69924104
1614,9,225,217.0,0.04,0.9644444444444444,60,21,5.704739,0.3211229
1615,13,91,86.0,0.14285714285714285,0.945054945054945,61,21,2.2516527,0.13013889
1616,1,360,355.0,0.002777777777777778,0.9861111111111112,62,21,8.8678465,0.69313043
1617,24,889,881.0,0.02699662542182227,0.9910011248593926,63,21,21.611887,2.077411
1618,35,682,670.0,0.051319648093841645,0.9824046920821115,64,21,15.775931,1.3022325
1633,4,5,4.0,0.8,0.8,5,22,0.065969616,0.0010985691
1634,3,5,1.0,0.6,0.2,6,22,0.06777112,0.0011803119
1635,1,1,1.0,1.0,1.0,7,22,0.013924693,0.0002492369
1637,1,1,0.0,1.0,0.0,9,22,0.014703848,0.00028226204
1638,1,5,1.0,0.2,0.2,10,22,0.075551726,0.0015074995
1653,1,388,376.0,0.002577319587628866,0.9690721649484536,25,22,9.43794,0.5335602
1654,1,167,165.0,0.005988023952095809,0.9880239520958084,26,22,4.204708,0.22982158
1655,25,143,141.0,0.17482517482517482,0.986013986013986,27,22,3.7336564,0.21820885
1656,3,7,7.0,0.42857142857142855,1.0,28,22,0.18816185,0.01059128
1657,2,69,68.0,0.028985507246376812,0.9855072463768116,29,22,1.9134123,0.11367417
1658,5,91,88.0,0.054945054945054944,0.967032967032967,30,22,2.6055589,0.16709428
1659,13,40,40.0,0.325,1.0,31,22,1.1795399,0.07828514
1660,3,532,528.0,0.005639097744360902,0.9924812030075187,32,22,16.304575,1.3425401
1661,4,560,556.0,0.007142857142857143,0.9928571428571429,33,22,17.69037,1.573797
1662,11,986,981.0,0.011156186612576065,0.9949290060851927,34,22,32.09616,3.252218
