SEZIONE,Azzaretto Natale ,Boatti Giuseppe Riccardo ,Brenna Sergio Luigi,Campiotti Aquilele Quilino ,Cantù Maria Cristina,Capotosti Roberta,Cerno Tommaso ,D'Alfonso Franco Maria,Dovis Giovanni Mario ,Escobar Roberto Luigi ,Ferrara Salvatore ,Framba Francesco ,Laforgia Francesco ,Leccisi Gabriele Giuseppe ,Ligi Isabella ,Musciolà Filomena Patrizia,Oddenino Ruben ,Pagliuca Luigi ,Palmieri Antonio ,Perduca Marco ,Pessina Angela ,Pongiluppi Eleuteri Emanuela ,Previato Sonia ,Re Fraschini Mario Antonio,Riva Nadia ,Ruffini Luigino ,Santaniello Tiziana ,Sciascia Salvatore ,Tacchini Valerio Giovanni Mich,Zerkaoui Mounira ,TOTALE,AFFLUENZA
631,1.0,0.0,9.0,0.0,0.0,0.0,292.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,712.0,0.686595949855352
633,0.0,0.0,0.0,5.0,205.0,4.0,0.0,186.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,127.0,0.0,0.0,0.0,577.0,0.670150987224158
634,3.0,0.0,9.0,0.0,0.0,0.0,263.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,186.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,630.0,0.6548856548856549
635,0.0,0.0,0.0,7.0,207.0,4.0,0.0,187.0,0.0,0.0,4.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,105.0,0.0,0.0,0.0,557.0,0.7271540469973891
636,3.0,0.0,3.0,0.0,0.0,0.0,228.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,202.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,540.0,0.6178489702517163
638,2.0,0.0,9.0,0.0,0.0,0.0,251.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,520.0,0.6475716064757161
641,1.0,0.0,6.0,0.0,0.0,0.0,291.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,197.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,583.0,0.6786961583236322
642,1.0,0.0,13.0,0.0,0.0,0.0,302.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,203.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,645.0,0.6554878048780488
644,0.0,0.0,0.0,2.0,164.0,2.0,0.0,108.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,94.0,0.0,0.0,0.0,399.0,0.532
646,0.0,0.0,0.0,4.0,205.0,5.0,0.0,230.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,168.0,0.0,0.0,0.0,653.0,0.6166194523135033
648,0.0,0.0,0.0,7.0,213.0,0.0,0.0,165.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,455.0,0.6099195710455764
649,0.0,0.0,7.0,0.0,0.0,0.0,282.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,216.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,609.0,0.688135593220339
651,2.0,0.0,5.0,0.0,0.0,0.0,197.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,126.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,456.0,0.6359832635983264
652,1.0,0.0,3.0,0.0,0.0,0.0,292.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,225.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,645.0,0.662217659137577
655,1.0,0.0,15.0,0.0,0.0,0.0,278.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,221.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,619.0,0.6787280701754386
657,0.0,0.0,0.0,0.0,185.0,1.0,0.0,164.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,118.0,0.0,0.0,0.0,504.0,0.6528497409326425
659,0.0,0.0,4.0,0.0,0.0,0.0,260.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,214.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,591.0,0.6872093023255814
662,2.0,0.0,5.0,0.0,0.0,0.0,310.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,231.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,644.0,0.6814814814814815
663,2.0,0.0,10.0,0.0,0.0,0.0,261.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,192.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,552.0,0.629418472063854
665,1.0,0.0,7.0,0.0,0.0,0.0,298.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,574.0,0.6522727272727272
666,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,146.0,0.48184818481848185
667,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,228.0,20.0,0.0,0.0,0.0,3.0,6.0,0.0,242.0,0.0,1.0,639.0,0.7171717171717171
668,3.0,0.0,8.0,0.0,0.0,0.0,282.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,627.0,0.6450617283950617
669,4.0,0.0,12.0,0.0,0.0,0.0,322.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,266.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,747.0,0.680327868852459
671,1.0,0.0,9.0,0.0,0.0,0.0,294.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,214.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,599.0,0.6482683982683982
673,2.0,0.0,15.0,0.0,0.0,0.0,290.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,182.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,612.0,0.6517571884984026
674,1.0,0.0,7.0,0.0,0.0,0.0,279.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,222.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,629.0,0.6572622779519331
675,3.0,0.0,13.0,0.0,0.0,0.0,244.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,542.0,0.6775
676,2.0,0.0,3.0,0.0,0.0,0.0,236.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,185.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,525.0,0.6287425149700598
678,1.0,0.0,7.0,0.0,0.0,0.0,247.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,187.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,534.0,0.6863753213367609
679,0.0,0.0,0.0,2.0,219.0,5.0,0.0,221.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,115.0,0.0,0.0,0.0,603.0,0.7170035671819263
680,3.0,0.0,3.0,0.0,0.0,0.0,277.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,615.0,0.6721311475409836
684,2.0,0.0,9.0,0.0,0.0,0.0,245.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,588.0,0.6526082130965594
686,0.0,0.0,4.0,0.0,0.0,0.0,180.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,182.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,432.0,0.6343612334801763
687,2.0,0.0,7.0,0.0,0.0,0.0,239.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,199.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,552.0,0.6396292004634995
690,0.0,0.0,5.0,0.0,0.0,0.0,199.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,491.0,0.6223067173637515
692,1.0,0.0,4.0,0.0,0.0,0.0,252.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,257.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,652.0,0.6700924974306269
693,1.0,0.0,7.0,0.0,0.0,0.0,205.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,193.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,533.0,0.6126436781609196
696,2.0,0.0,9.0,0.0,0.0,0.0,147.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,401.0,0.5803183791606368
698,0.0,0.0,10.0,0.0,0.0,0.0,211.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,550.0,0.6440281030444965
699,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,172.0,27.0,0.0,0.0,0.0,11.0,2.0,0.0,196.0,0.0,1.0,529.0,0.6252955082742316
700,1.0,0.0,9.0,0.0,0.0,0.0,229.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,218.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,581.0,0.5977366255144033
701,0.0,0.0,6.0,0.0,0.0,0.0,246.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,258.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,616.0,0.6898096304591266
702,1.0,0.0,7.0,0.0,0.0,0.0,149.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,208.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,487.0,0.6227621483375959
703,3.0,0.0,12.0,0.0,0.0,0.0,199.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,173.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,520.0,0.6349206349206349
704,3.0,0.0,4.0,0.0,0.0,0.0,156.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,466.0,0.6107470511140236
705,0.0,0.0,9.0,0.0,0.0,0.0,187.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,500.0,0.5561735261401557
706,0.0,0.0,12.0,0.0,0.0,0.0,135.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,389.0,0.5893939393939394
707,0.0,0.0,16.0,0.0,0.0,0.0,148.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,198.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,503.0,0.6343001261034048
709,1.0,0.0,10.0,0.0,0.0,0.0,246.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,557.0,0.6195773081201335
711,0.0,0.0,0.0,2.0,227.0,8.0,0.0,255.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,186.0,0.0,0.0,0.0,732.0,0.6512455516014235
712,1.0,0.0,6.0,0.0,0.0,0.0,238.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,251.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,629.0,0.6246276067527309
713,1.0,0.0,7.0,0.0,0.0,0.0,247.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,161.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,545.0,0.6534772182254197
715,1.0,0.0,9.0,0.0,0.0,0.0,167.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,142.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,408.0,0.5770862800565771
716,0.0,0.0,0.0,2.0,217.0,2.0,0.0,180.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,123.0,0.0,0.0,0.0,566.0,0.6868932038834952
717,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,20.0,0.0,0.0,0.0,3.0,1.0,0.0,151.0,0.0,1.0,409.0,0.6263399693721287
718,1.0,0.0,16.0,0.0,0.0,0.0,133.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,163.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,452.0,0.578005115089514
719,1.0,0.0,12.0,0.0,0.0,0.0,164.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,451.0,0.637906647807638
721,1.0,0.0,5.0,0.0,0.0,0.0,209.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,499.0,0.6137761377613776
724,0.0,0.0,6.0,0.0,0.0,0.0,176.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,119.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,375.0,0.6345177664974619
725,2.0,0.0,12.0,0.0,0.0,0.0,191.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,163.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,476.0,0.6441136671177267
726,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,148.0,27.0,0.0,0.0,0.0,6.0,7.0,0.0,189.0,0.0,0.0,517.0,0.6359163591635917
727,0.0,0.0,10.0,0.0,0.0,0.0,229.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,558.0,0.7036569987389659
728,1.0,0.0,3.0,0.0,0.0,0.0,255.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,207.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,562.0,0.6682520808561236
729,2.0,0.0,11.0,0.0,0.0,0.0,157.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,186.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,482.0,0.6085858585858586
731,2.0,0.0,19.0,0.0,0.0,0.0,234.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,189.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,566.0,0.6682408500590319
734,0.0,0.0,2.0,0.0,0.0,0.0,222.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,197.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,563.0,0.6153005464480874
736,1.0,0.0,5.0,0.0,0.0,0.0,231.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,224.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,612.0,0.6747519294377067
738,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,116.0,12.0,0.0,0.0,0.0,7.0,1.0,0.0,179.0,0.0,0.0,405.0,0.6173780487804879
739,2.0,0.0,14.0,0.0,0.0,0.0,213.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,99.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,418.0,0.5895627644569816
740,0.0,0.0,4.0,0.0,0.0,0.0,249.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,223.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,611.0,0.6872890888638921
741,0.0,0.0,11.0,0.0,0.0,0.0,187.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,182.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,500.0,0.6410256410256411
743,3.0,0.0,15.0,0.0,0.0,0.0,146.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,186.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,485.0,0.5626450116009281
746,4.0,0.0,8.0,0.0,0.0,0.0,183.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,514.0,0.58675799086758
747,0.0,0.0,0.0,3.0,269.0,4.0,0.0,210.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,154.0,0.0,0.0,0.0,685.0,0.6618357487922706
748,0.0,0.0,8.0,0.0,0.0,0.0,151.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,456.0,0.6023778071334214
749,0.0,0.0,9.0,0.0,0.0,0.0,162.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,432.0,0.5386533665835411
751,0.0,0.0,8.0,0.0,0.0,0.0,158.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,160.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,452.0,0.5614906832298137
752,1.0,0.0,21.0,0.0,0.0,0.0,220.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,162.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,539.0,0.6409036860879905
753,0.0,0.0,9.0,0.0,0.0,0.0,154.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,179.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,468.0,0.5735294117647058
755,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,175.0,37.0,0.0,0.0,0.0,9.0,5.0,0.0,218.0,0.0,0.0,583.0,0.6302702702702703
756,1.0,0.0,9.0,0.0,0.0,0.0,135.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,161.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,414.0,0.5864022662889519
760,3.0,0.0,19.0,0.0,0.0,0.0,194.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,201.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,569.0,0.611170784103115
762,4.0,0.0,14.0,0.0,0.0,0.0,159.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,415.0,0.54177545691906
765,2.0,0.0,6.0,0.0,0.0,0.0,129.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,142.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,388.0,0.5773809523809523
766,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,156.0,15.0,0.0,0.0,0.0,2.0,2.0,0.0,229.0,0.0,0.0,577.0,0.6312910284463895
767,1.0,0.0,4.0,0.0,0.0,0.0,163.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,178.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,539.0,0.6097285067873304
770,0.0,0.0,9.0,0.0,0.0,0.0,173.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,174.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,469.0,0.5869837296620776
771,2.0,0.0,8.0,0.0,0.0,0.0,155.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,394.0,0.5457063711911357
772,3.0,0.0,10.0,0.0,0.0,0.0,218.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,153.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,508.0,0.6414141414141414
775,0.0,0.0,0.0,4.0,228.0,4.0,0.0,163.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,104.0,0.0,0.0,0.0,533.0,0.636038186157518
776,0.0,0.0,0.0,0.0,269.0,4.0,0.0,201.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,123.0,0.0,0.0,0.0,632.0,0.6549222797927461
778,0.0,0.0,0.0,2.0,179.0,4.0,0.0,168.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,112.0,0.0,0.0,0.0,505.0,0.6143552311435523
780,0.0,0.0,0.0,3.0,235.0,8.0,0.0,212.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,121.0,0.0,0.0,0.0,635.0,0.6312127236580517
781,0.0,0.0,0.0,2.0,279.0,8.0,0.0,180.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,188.0,0.0,0.0,0.0,707.0,0.651012891344383
783,0.0,0.0,0.0,2.0,196.0,1.0,0.0,161.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,117.0,0.0,0.0,0.0,510.0,0.74235807860262
784,0.0,0.0,0.0,1.0,163.0,6.0,0.0,203.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,110.0,0.0,0.0,0.0,528.0,0.6353790613718412
785,0.0,0.0,0.0,2.0,284.0,9.0,0.0,172.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,129.0,0.0,0.0,0.0,640.0,0.6165703275529865
786,0.0,0.0,0.0,7.0,197.0,3.0,0.0,202.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,121.0,0.0,0.0,0.0,576.0,0.6981818181818182
788,0.0,0.0,0.0,2.0,202.0,4.0,0.0,148.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,178.0,0.0,0.0,0.0,576.0,0.6247288503253796
